Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,x,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
29614136,1/1/15 0:00,2/19/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11225,490 NEW YORK AVENUE,NEW YORK AVENUE,STERLING STREET,LEFFERTS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2/19/15 0:00,09 BROOKLYN,3013210034,BROOKLYN,"998,678","180,899",PHONE,Unspecified,BROOKLYN,,,,,,,,40.66319093,-73.94799482,"(40.663190932010025, -73.94799482073596)"
29614137,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10468,10 EAST 198 STREET,EAST 198 STREET,JEROME AVENUE,CRESTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/4/15 0:00,07 BRONX,2033180114,BRONX,"1,013,889","256,715",ONLINE,Unspecified,BRONX,,,,,,,,40.87124808,-73.89283306,"(40.87124807693594, -73.89283306109618)"
29614140,1/1/15 0:00,1/9/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10474,741 HUNTS POINT AVENUE,HUNTS POINT AVENUE,FAILE STREET,COSTER STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/9/15 0:00,02 BRONX,2027630150,BRONX,"1,015,518","236,474",PHONE,Unspecified,BRONX,,,,,,,,40.81568689,-73.8870374,"(40.815686886075945, -73.88703740439288)"
29614141,1/1/15 0:00,4/13/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11103,30-42 49 STREET,49 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",4/13/15 0:00,01 QUEENS,4007390062,QUEENS,"1,009,547","215,974",PHONE,Unspecified,QUEENS,,,,,,,,40.75943902,-73.90868615,"(40.75943902334261, -73.90868615381552)"
29614142,1/1/15 0:00,1/9/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10474,741 HUNTS POINT AVENUE,HUNTS POINT AVENUE,FAILE STREET,COSTER STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/9/15 0:00,02 BRONX,2027630150,BRONX,"1,015,518","236,474",PHONE,Unspecified,BRONX,,,,,,,,40.81568689,-73.8870374,"(40.815686886075945, -73.88703740439288)"
29614143,1/1/15 0:00,4/12/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10032,128 AUDUBON AVENUE,AUDUBON AVENUE,WEST 171 STREET,WEST 172 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,4/12/15 0:00,12 MANHATTAN,1021280015,MANHATTAN,"1,001,738","246,283",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8426478,-73.93679512,"(40.8426478040345, -73.93679512195254)"
29614145,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10303,55 HOLLAND AVENUE,HOLLAND AVENUE,RICHMOND TERRACE,BENJAMIN PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/7/15 0:00,01 STATEN ISLAND,5012720011,STATEN ISLAND,"936,724","172,125",PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63899246,-74.17124364,"(40.6389924587134, -74.17124364321926)"
29614146,1/1/15 0:00,4/3/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10031,515 WEST  147 STREET,WEST  147 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,4/3/15 0:00,09 MANHATTAN,1020790021,MANHATTAN,"998,824","240,517",PHONE,Unspecified,MANHATTAN,,,,,,,,40.82682709,-73.94733938,"(40.82682709165345, -73.94733938401187)"
29614147,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11694,106-10 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH 105 STREET,BEND,,,ADDRESS,Rockaway Park,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",1/6/15 0:00,14 QUEENS,4161770055,QUEENS,"1,032,630","150,991",PHONE,Unspecified,QUEENS,,,,,,,,40.58097946,-73.82583068,"(40.58097946225889, -73.82583067556563)"
29614151,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10040,609 WEST 189 STREET,WEST 189 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/7/15 0:00,12 MANHATTAN,1021680084,MANHATTAN,"1,003,499","250,588",PHONE,Unspecified,MANHATTAN,,,,,,,,40.85446009,-73.93041818,"(40.85446009141341, -73.93041818447918)"
29614155,1/1/15 0:00,4/13/15 0:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11103,30-42 49 STREET,49 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",4/13/15 0:00,01 QUEENS,4007390062,QUEENS,"1,009,547","215,974",PHONE,Unspecified,QUEENS,,,,,,,,40.75943902,-73.90868615,"(40.75943902334261, -73.90868615381552)"
29614157,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11372,37-06 81 STREET,81 STREET,37 AVENUE,ROOSEVELT AVENUE,,,ADDRESS,Jackson Heights,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/6/15 0:00,03 QUEENS,4012910006,QUEENS,"1,016,060","212,298",PHONE,Unspecified,QUEENS,,,,,,,,40.74932831,-73.88519378,"(40.74932831203361, -73.88519378177969)"
29614158,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10023,106 WEST 69 STREET,WEST 69 STREET,COLUMBUS AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",1/5/15 0:00,07 MANHATTAN,1011400133,MANHATTAN,"989,622","221,864",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7756401,-73.98060413,"(40.775640103121845, -73.98060413328993)"
29614162,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10303,55 HOLLAND AVENUE,HOLLAND AVENUE,RICHMOND TERRACE,BENJAMIN PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/7/15 0:00,01 STATEN ISLAND,5012720011,STATEN ISLAND,"936,724","172,125",PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63899246,-74.17124364,"(40.6389924587134, -74.17124364321926)"
29614163,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,3133 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,BEND,EAST 206 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,1/8/15 0:00,07 BRONX,2033350016,BRONX,"1,017,343","257,793",PHONE,Unspecified,BRONX,,,,,,,,40.87419458,-73.88033898,"(40.87419457941515, -73.88033898291802)"
29614164,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10033,1381 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 179 STREET,WEST 180 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/4/15 0:00,12 MANHATTAN,1021620044,MANHATTAN,"1,002,334","248,269",PHONE,Unspecified,MANHATTAN,,,,,,,,40.84809759,-73.93463571,"(40.848097588836076, -73.93463571212169)"
29614165,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10462,2100 BRONX PARK EAST,BRONX PARK EAST,MARAN PLACE,LYDIG AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/7/15 0:00,11 BRONX,2042860022,BRONX,"1,020,438","250,357",ONLINE,Unspecified,BRONX,,,,,,,,40.85377289,-73.86918794,"(40.853772885754864, -73.86918793730023)"
29614166,1/1/15 0:00,2/2/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,446 OCEAN AVENUE,OCEAN AVENUE,CATON AVENUE,ST PAULS COURT,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2/2/15 0:00,14 BROOKLYN,3050800013,BROOKLYN,"994,973","176,758",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65183006,-73.96135594,"(40.65183005917291, -73.96135593553777)"
29614170,1/1/15 0:00,1/20/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10458,2670 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST 194 STREET,EAST 196 STREET,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",1/20/15 0:00,07 BRONX,2032870031,BRONX,"1,014,268","254,610",PHONE,Unspecified,BRONX,,,,,,,,40.86546922,-73.89147213,"(40.86546921715945, -73.89147212650845)"
29614175,1/1/15 0:00,3/2/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10039,231 WEST  149 STREET,WEST  149 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3/2/15 0:00,10 MANHATTAN,1020350001,MANHATTAN,"1,001,324","239,727",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82465429,-73.93830808,"(40.82465428808968, -73.93830808164087)"
29614182,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11223,1907 EAST 7 STREET,EAST 7 STREET,AVENUE R,AVENUE S,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",1/8/15 0:00,15 BROOKLYN,3066830074,BROOKLYN,"993,904","159,334",PHONE,Unspecified,BROOKLYN,,,,,,,,40.60400608,-73.96523337,"(40.604006081183265, -73.96523337106693)"
29614184,1/1/15 0:00,3/23/15 0:00,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10128,1748 2 AVENUE,2 AVENUE,EAST 91 STREET,EAST 92 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3/23/15 0:00,08 MANHATTAN,1015540001,MANHATTAN,"998,280","223,876",PHONE,Unspecified,MANHATTAN,,,,,,,,40.78115301,-73.94933981,"(40.781153009297356, -73.94933980768442)"
29614219,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11207,118 BRADFORD STREET,BRADFORD STREET,FULTON STREET,ATLANTIC AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/8/15 0:00,05 BROOKLYN,3036730032,BROOKLYN,"1,013,863","185,859",PHONE,Unspecified,BROOKLYN,,,,,,,,40.67676725,-73.89323931,"(40.67676724761071, -73.89323931467254)"
29614227,1/1/15 0:00,1/22/15 0:00,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11374,98-10 64 AVENUE,64 AVENUE,98 STREET,99 STREET,,,ADDRESS,Rego Park,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",1/22/15 0:00,06 QUEENS,4021010001,QUEENS,"1,023,603","205,423",PHONE,Unspecified,QUEENS,,,,,,,,40.73042782,-73.85801043,"(40.73042781783843, -73.85801042624362)"
29614228,1/1/15 0:00,1/14/15 0:00,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10027,498 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST 120 STREET,WEST 121 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/14/15 0:00,10 MANHATTAN,1019470047,MANHATTAN,"996,808","233,658",PHONE,Unspecified,MANHATTAN,,,,,,,,40.80800416,-73.95463668,"(40.808004161436656, -73.95463668281752)"
29614237,1/1/15 0:00,5/11/15 0:00,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10469,907 EAST  221 STREET,EAST  221 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,5/11/15 0:00,12 BRONX,2046920035,BRONX,"1,024,132","261,012",PHONE,Unspecified,BRONX,,,,,,,,40.88300166,-73.85577151,"(40.883001659705904, -73.8557715060138)"
29614238,1/1/15 0:00,1/16/15 0:00,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10456,982 FINDLAY AVENUE,FINDLAY AVENUE,EAST 164 STREET,EAST 165 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/16/15 0:00,04 BRONX,2024320054,BRONX,"1,007,732","240,944",PHONE,Unspecified,BRONX,,,,,,,,40.82797989,-73.9151504,"(40.827979893736185, -73.91515039607282)"
29614243,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10002,280 GRAND STREET,GRAND STREET,FORSYTH STREET,ELDRIDGE STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/4/15 0:00,03 MANHATTAN,1004180054,MANHATTAN,"986,296","200,786",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71778768,-73.99261923,"(40.71778768261294, -73.99261922990272)"
29614246,1/1/15 0:00,1/14/15 0:00,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10027,498 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST 120 STREET,WEST 121 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/14/15 0:00,10 MANHATTAN,1019470047,MANHATTAN,"996,808","233,658",PHONE,Unspecified,MANHATTAN,,,,,,,,40.80800416,-73.95463668,"(40.808004161436656, -73.95463668281752)"
29614254,1/1/15 0:00,1/15/15 0:00,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11216,802 PARK PLACE,PARK PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/15/15 0:00,08 BROOKLYN,3012400026,BROOKLYN,"997,769","184,644",PHONE,Unspecified,BROOKLYN,,,,,,,,40.67347156,-73.95126377,"(40.67347155508807, -73.95126376585112)"
29614265,1/1/15 0:00,1/20/15 0:00,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11212,386 EAST 94 STREET,EAST 94 STREET,LENOX ROAD,WILLMOHR STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",1/20/15 0:00,17 BROOKLYN,3046680020,BROOKLYN,"1,006,494","178,711",PHONE,Unspecified,BROOKLYN,,,,,,,,40.65716917,-73.91982958,"(40.65716917030205, -73.91982957579546)"
